supervision_mode,architecture,seed,epoch,scope,probability_variant,bin,count,mean_prediction,observed_rate
baseline,direct-total-pridge,control,0.0,division:2026hop,raw_pred_red_win_probability,3,9,0.3592488170284942,0.4444444444444444
baseline,direct-total-pridge,control,0.0,division:2026hop,raw_pred_red_win_probability,4,5,0.4560191299285233,0.0
baseline,direct-total-pridge,control,0.0,division:2026hop,raw_pred_red_win_probability,5,14,0.5490085178082036,0.7857142857142857
baseline,direct-total-pridge,control,0.0,division:2026hop,raw_pred_red_win_probability,6,6,0.6646219359772281,0.3333333333333333
baseline,direct-total-pridge,control,0.0,division:2026hop,raw_pred_red_win_probability,7,19,0.7469081853584718,0.631578947368421
baseline,direct-total-pridge,control,0.0,division:2026hop,raw_pred_red_win_probability,8,15,0.8579845769336119,0.6666666666666666
baseline,direct-total-pridge,control,0.0,division:2026hop,raw_pred_red_win_probability,9,25,0.9433421461554038,0.96
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_platt_red_win_probability,0,18,0.04281964283205406,0.1111111111111111
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_platt_red_win_probability,1,18,0.13935949449570068,0.16666666666666666
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_platt_red_win_probability,2,11,0.2389001549461959,0.09090909090909091
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_platt_red_win_probability,3,9,0.3592488170284942,0.4444444444444444
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_platt_red_win_probability,4,5,0.4560191299285233,0.0
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_platt_red_win_probability,5,14,0.5490085178082036,0.7857142857142857
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_platt_red_win_probability,6,6,0.6646219359772281,0.3333333333333333
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_platt_red_win_probability,7,19,0.7469081853584718,0.631578947368421
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_platt_red_win_probability,8,15,0.8579845769336119,0.6666666666666666
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_platt_red_win_probability,9,25,0.9433421461554038,0.96
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_score_red_win_probability,0,18,0.04281964283205406,0.1111111111111111
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_score_red_win_probability,1,18,0.13935949449570068,0.16666666666666666
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_score_red_win_probability,2,11,0.2389001549461959,0.09090909090909091
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_score_red_win_probability,3,9,0.3592488170284942,0.4444444444444444
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_score_red_win_probability,4,5,0.4560191299285233,0.0
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_score_red_win_probability,5,14,0.5490085178082036,0.7857142857142857
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_score_red_win_probability,6,6,0.6646219359772281,0.3333333333333333
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_score_red_win_probability,7,19,0.7469081853584718,0.631578947368421
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_score_red_win_probability,8,15,0.8579845769336119,0.6666666666666666
baseline,direct-total-pridge,control,0.0,division:2026hop,transferred_score_red_win_probability,9,25,0.9433421461554038,0.96
baseline,direct-total-pridge,control,0.0,division:2026joh,raw_pred_red_win_probability,0,23,0.041484523701748426,0.13043478260869565
baseline,direct-total-pridge,control,0.0,division:2026joh,raw_pred_red_win_probability,1,16,0.14104439484755232,0.1875
baseline,direct-total-pridge,control,0.0,division:2026joh,raw_pred_red_win_probability,2,9,0.2546754088236938,0.4444444444444444
baseline,direct-total-pridge,control,0.0,division:2026joh,raw_pred_red_win_probability,3,6,0.36668543325796527,0.0
baseline,direct-total-pridge,control,0.0,division:2026joh,raw_pred_red_win_probability,4,9,0.45951789329199794,0.6666666666666666
baseline,direct-total-pridge,control,0.0,division:2026joh,raw_pred_red_win_probability,5,7,0.5520792419961692,0.8571428571428571
baseline,direct-total-pridge,control,0.0,division:2026joh,raw_pred_red_win_probability,6,13,0.6448586483186204,0.6923076923076923
baseline,direct-total-pridge,control,0.0,division:2026joh,raw_pred_red_win_probability,7,15,0.7527593746478973,0.7333333333333333
baseline,direct-total-pridge,control,0.0,division:2026joh,raw_pred_red_win_probability,8,15,0.850118202379028,0.7333333333333333
baseline,direct-total-pridge,control,0.0,division:2026joh,raw_pred_red_win_probability,9,25,0.9450969544287328,0.92
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_platt_red_win_probability,0,23,0.041484523701748426,0.13043478260869565
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_platt_red_win_probability,1,16,0.14104439484755232,0.1875
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_platt_red_win_probability,2,9,0.2546754088236938,0.4444444444444444
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_platt_red_win_probability,3,6,0.36668543325796527,0.0
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_platt_red_win_probability,4,9,0.45951789329199794,0.6666666666666666
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_platt_red_win_probability,5,7,0.5520792419961692,0.8571428571428571
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_platt_red_win_probability,6,13,0.6448586483186204,0.6923076923076923
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_platt_red_win_probability,7,15,0.7527593746478973,0.7333333333333333
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_platt_red_win_probability,8,15,0.850118202379028,0.7333333333333333
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_platt_red_win_probability,9,25,0.9450969544287328,0.92
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_score_red_win_probability,0,23,0.041484523701748426,0.13043478260869565
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_score_red_win_probability,1,16,0.14104439484755232,0.1875
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_score_red_win_probability,2,9,0.2546754088236938,0.4444444444444444
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_score_red_win_probability,3,6,0.36668543325796527,0.0
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_score_red_win_probability,4,9,0.45951789329199794,0.6666666666666666
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_score_red_win_probability,5,7,0.5520792419961692,0.8571428571428571
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_score_red_win_probability,6,13,0.6448586483186204,0.6923076923076923
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_score_red_win_probability,7,15,0.7527593746478973,0.7333333333333333
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_score_red_win_probability,8,15,0.850118202379028,0.7333333333333333
baseline,direct-total-pridge,control,0.0,division:2026joh,transferred_score_red_win_probability,9,25,0.9450969544287328,0.92
baseline,direct-total-pridge,control,0.0,division:2026mil,raw_pred_red_win_probability,0,21,0.04904342871051639,0.09523809523809523
baseline,direct-total-pridge,control,0.0,division:2026mil,raw_pred_red_win_probability,1,22,0.15525907174765086,0.2727272727272727
baseline,direct-total-pridge,control,0.0,division:2026mil,raw_pred_red_win_probability,2,8,0.24750370273672384,0.25
baseline,direct-total-pridge,control,0.0,division:2026mil,raw_pred_red_win_probability,3,7,0.3434619696701297,0.42857142857142855
baseline,direct-total-pridge,control,0.0,division:2026mil,raw_pred_red_win_probability,4,9,0.46129191412301856,0.4444444444444444
baseline,direct-total-pridge,control,0.0,division:2026mil,raw_pred_red_win_probability,5,7,0.5317330337054653,0.14285714285714285
baseline,direct-total-pridge,control,0.0,division:2026mil,raw_pred_red_win_probability,6,14,0.6480123020696898,0.6428571428571429
baseline,direct-total-pridge,control,0.0,division:2026mil,raw_pred_red_win_probability,7,9,0.7632482837583864,0.6666666666666666
baseline,direct-total-pridge,control,0.0,division:2026mil,raw_pred_red_win_probability,8,15,0.8652242877658395,0.8666666666666667
baseline,direct-total-pridge,control,0.0,division:2026mil,raw_pred_red_win_probability,9,24,0.9571151188695347,0.9583333333333334
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_platt_red_win_probability,0,21,0.04904342871051639,0.09523809523809523
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_platt_red_win_probability,1,22,0.15525907174765086,0.2727272727272727
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_platt_red_win_probability,2,8,0.24750370273672384,0.25
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_platt_red_win_probability,3,7,0.3434619696701297,0.42857142857142855
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_platt_red_win_probability,4,9,0.46129191412301856,0.4444444444444444
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_platt_red_win_probability,5,7,0.5317330337054653,0.14285714285714285
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_platt_red_win_probability,6,14,0.6480123020696898,0.6428571428571429
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_platt_red_win_probability,7,9,0.7632482837583864,0.6666666666666666
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_platt_red_win_probability,8,15,0.8652242877658395,0.8666666666666667
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_platt_red_win_probability,9,24,0.9571151188695347,0.9583333333333334
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_score_red_win_probability,0,21,0.04904342871051639,0.09523809523809523
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_score_red_win_probability,1,22,0.15525907174765086,0.2727272727272727
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_score_red_win_probability,2,8,0.24750370273672384,0.25
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_score_red_win_probability,3,7,0.3434619696701297,0.42857142857142855
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_score_red_win_probability,4,9,0.46129191412301856,0.4444444444444444
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_score_red_win_probability,5,7,0.5317330337054653,0.14285714285714285
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_score_red_win_probability,6,14,0.6480123020696898,0.6428571428571429
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_score_red_win_probability,7,9,0.7632482837583864,0.6666666666666666
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_score_red_win_probability,8,15,0.8652242877658395,0.8666666666666667
baseline,direct-total-pridge,control,0.0,division:2026mil,transferred_score_red_win_probability,9,24,0.9571151188695347,0.9583333333333334
baseline,direct-total-pridge,control,0.0,division:2026new,raw_pred_red_win_probability,0,16,0.06594247515656772,0.0625
baseline,direct-total-pridge,control,0.0,division:2026new,raw_pred_red_win_probability,1,11,0.1543422980610256,0.09090909090909091
baseline,direct-total-pridge,control,0.0,division:2026new,raw_pred_red_win_probability,2,14,0.2563347733281415,0.35714285714285715
baseline,direct-total-pridge,control,0.0,division:2026new,raw_pred_red_win_probability,3,15,0.3582905282558585,0.6
baseline,direct-total-pridge,control,0.0,division:2026new,raw_pred_red_win_probability,4,8,0.44755522348616417,0.625
baseline,direct-total-pridge,control,0.0,division:2026new,raw_pred_red_win_probability,5,13,0.5392928490031573,0.38461538461538464
baseline,direct-total-pridge,control,0.0,division:2026new,raw_pred_red_win_probability,6,13,0.6457060107156622,0.6153846153846154
baseline,direct-total-pridge,control,0.0,division:2026new,raw_pred_red_win_probability,7,15,0.733921385495968,0.5333333333333333
baseline,direct-total-pridge,control,0.0,division:2026new,raw_pred_red_win_probability,8,15,0.8461592348799828,0.8666666666666667
baseline,direct-total-pridge,control,0.0,division:2026new,raw_pred_red_win_probability,9,20,0.9458729325356805,0.9
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_platt_red_win_probability,0,16,0.06594247515656772,0.0625
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_platt_red_win_probability,1,11,0.1543422980610256,0.09090909090909091
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_platt_red_win_probability,2,14,0.2563347733281415,0.35714285714285715
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_platt_red_win_probability,3,15,0.3582905282558585,0.6
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_platt_red_win_probability,4,8,0.44755522348616417,0.625
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_platt_red_win_probability,5,13,0.5392928490031573,0.38461538461538464
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_platt_red_win_probability,6,13,0.6457060107156622,0.6153846153846154
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_platt_red_win_probability,7,15,0.733921385495968,0.5333333333333333
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_platt_red_win_probability,8,15,0.8461592348799828,0.8666666666666667
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_platt_red_win_probability,9,20,0.9458729325356805,0.9
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_score_red_win_probability,0,16,0.06594247515656772,0.0625
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_score_red_win_probability,1,11,0.1543422980610256,0.09090909090909091
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_score_red_win_probability,2,14,0.2563347733281415,0.35714285714285715
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_score_red_win_probability,3,15,0.3582905282558585,0.6
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_score_red_win_probability,4,8,0.44755522348616417,0.625
baseline,direct-total-pridge,control,0.0,division:2026new,transferred_score_red_win_probability,5,13,0.5392928490031573,0.38461538461538464
