phase,supervision_mode,architecture,epoch,nominal_parameter_count,trainable_parameter_count,gradient_receiving_parameter_count,active_team_rows,module_Z_base_nominal_parameter_count,module_Z_base_trainable_parameter_count,module_Z_base_gradient_receiving_parameter_count,module_prediction_heads_nominal_parameter_count,module_prediction_heads_trainable_parameter_count,module_prediction_heads_gradient_receiving_parameter_count,module_sab_nominal_parameter_count,module_sab_trainable_parameter_count,module_sab_gradient_receiving_parameter_count,module_pma_nominal_parameter_count,module_pma_trainable_parameter_count,module_pma_gradient_receiving_parameter_count,module_cross_nominal_parameter_count,module_cross_trainable_parameter_count,module_cross_gradient_receiving_parameter_count
refit,official-total-core,additive,85,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,86,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,87,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,88,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,89,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,90,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,91,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,92,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,93,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,94,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,95,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,96,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,97,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,98,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,99,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,additive,100,58705,58705,58705,3654,58672,58672,58672,33,33,33,,,,,,,,,
refit,official-total-core,teammate-set,1,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,2,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,3,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,4,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,5,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,6,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,7,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,8,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,9,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,10,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,11,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,12,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,13,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,14,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,15,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,16,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,17,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,18,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,19,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,20,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,21,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,22,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,23,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,24,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,25,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,26,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,27,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,28,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,29,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,30,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,31,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,32,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,33,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,34,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,35,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,36,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,37,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,38,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,39,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,40,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,41,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,42,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,43,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,44,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,45,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,46,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,47,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,48,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,49,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,50,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,51,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,52,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,53,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,54,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,55,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,56,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,57,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,58,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,59,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,60,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,61,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,62,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,63,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,64,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,65,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,66,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,67,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,68,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,69,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,70,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,71,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,72,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,73,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,74,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,75,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,76,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,77,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,78,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,79,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,80,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,81,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,82,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,83,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,84,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,85,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,86,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,87,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,88,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,89,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,90,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,91,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,92,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,93,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,94,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,95,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,96,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,97,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,98,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,99,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,100,62641,62641,62641,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,full-match,1,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,2,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,3,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,4,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,5,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,6,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,7,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,8,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,9,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,10,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,11,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,12,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,13,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,14,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,15,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,16,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,17,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,18,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,19,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,20,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,21,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,22,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,23,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,24,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,25,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,26,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,27,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,28,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,29,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,30,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,31,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,32,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,33,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,34,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,35,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,36,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,37,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,38,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,39,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,40,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,41,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,42,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,43,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,44,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,45,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,46,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,47,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,48,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,49,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,50,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,51,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,52,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,53,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,54,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,55,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,56,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,57,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,58,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
refit,official-total-core,full-match,59,64337,64337,64337,3654,58672,58672,58672,561,561,561,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,1696.0,1696.0,1696.0
